time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
1.84940,60043.54,135.46266,190.51244,4.104390,3.953562,24858.993653,1358.367130,0.009672,0.189607,792.599977,27092.531043,0.9176
1.84950,60043.63,135.46157,190.51272,4.104357,3.953574,24859.103454,1358.345458,0.009672,0.189608,792.602307,27092.314911,0.9176
1.84960,60043.72,135.46049,190.51300,4.104324,3.953586,24859.213058,1358.323777,0.009672,0.189608,792.604634,27092.098699,0.9176
1.84970,60043.81,135.45941,190.51328,4.104292,3.953597,24859.322464,1358.302089,0.009672,0.189608,792.606956,27091.882408,0.9176
1.84980,60043.90,135.45833,190.51356,4.104259,3.953609,24859.431673,1358.280392,0.009672,0.189608,792.609274,27091.666036,0.9176
1.84990,60043.98,135.45725,190.51383,4.104226,3.953620,24859.540684,1358.258688,0.009672,0.189609,792.611587,27091.449585,0.9176
1.85000,60044.07,135.45617,190.51411,4.104193,3.953632,24859.649499,1358.236976,0.009672,0.189609,792.613897,27091.233055,0.9176
1.85010,60044.16,135.45508,190.51439,4.104160,3.953644,24859.758116,1358.215257,0.009672,0.189609,792.616202,27091.016446,0.9176
1.85020,60044.25,135.45400,190.51467,4.104128,3.953655,24859.866536,1358.193529,0.009672,0.189609,792.618503,27090.799758,0.9176
1.85030,60044.33,135.45291,190.51494,4.104095,3.953667,24859.974759,1358.171794,0.009672,0.189610,792.620800,27090.582992,0.9177
1.85040,60044.42,135.45183,190.51522,4.104062,3.953678,24860.082785,1358.150052,0.009672,0.189610,792.623093,27090.366147,0.9177
1.85050,60044.51,135.45075,190.51550,4.104029,3.953689,24860.190614,1358.128301,0.009672,0.189610,792.625381,27090.149224,0.9177
1.85060,60044.59,135.44966,190.51577,4.103996,3.953701,24860.298246,1358.106543,0.009672,0.189611,792.627666,27089.932224,0.9177
1.85070,60044.68,135.44858,190.51604,4.103963,3.953712,24860.405681,1358.084778,0.009672,0.189611,792.629946,27089.715145,0.9177
1.85080,60044.77,135.44749,190.51632,4.103930,3.953724,24860.512919,1358.063005,0.009672,0.189611,792.632222,27089.497989,0.9177
1.85090,60044.85,135.44640,190.51659,4.103898,3.953735,24860.619960,1358.041224,0.009672,0.189611,792.634494,27089.280756,0.9177
1.85100,60044.94,135.44532,190.51687,4.103865,3.953746,24860.726805,1358.019435,0.009672,0.189612,792.636761,27089.063445,0.9177
1.85110,60045.02,135.44423,190.51714,4.103832,3.953758,24860.833452,1357.997639,0.009672,0.189612,792.639025,27088.846058,0.9178
1.85120,60045.11,135.44314,190.51741,4.103799,3.953769,24860.939903,1357.975836,0.009672,0.189612,792.641284,27088.628594,0.9178
1.85130,60045.20,135.44206,190.51768,4.103766,3.953780,24861.046158,1357.954025,0.009672,0.189612,792.643539,27088.411054,0.9178
1.85140,60045.28,135.44097,190.51795,4.103733,3.953791,24861.152215,1357.932207,0.009672,0.189613,792.645790,27088.193437,0.9178
1.85150,60045.37,135.43988,190.51822,4.103700,3.953803,24861.258076,1357.910381,0.009672,0.189613,792.648037,27087.975744,0.9178
1.85160,60045.45,135.43879,190.51849,4.103667,3.953814,24861.363741,1357.888548,0.009672,0.189613,792.650279,27087.757976,0.9178
1.85170,60045.54,135.43770,190.51876,4.103634,3.953825,24861.469209,1357.866707,0.009672,0.189614,792.652518,27087.540132,0.9178
1.85180,60045.62,135.43661,190.51903,4.103601,3.953836,24861.574480,1357.844859,0.009672,0.189614,792.654752,27087.322213,0.9178
1.85190,60045.70,135.43552,190.51930,4.103568,3.953847,24861.679555,1357.823004,0.009672,0.189614,792.656982,27087.104218,0.9178
1.85200,60045.79,135.43443,190.51957,4.103535,3.953859,24861.784434,1357.801141,0.009673,0.189614,792.659208,27086.886148,0.9179
1.85210,60045.87,135.43334,190.51984,4.103502,3.953870,24861.889116,1357.779271,0.009673,0.189615,792.661429,27086.668004,0.9179
1.85220,60045.96,135.43225,190.52010,4.103469,3.953881,24861.993602,1357.757394,0.009673,0.189615,792.663647,27086.449785,0.9179
1.85230,60046.04,135.43116,190.52037,4.103436,3.953892,24862.097892,1357.735509,0.009673,0.189615,792.665860,27086.231492,0.9179
1.85240,60046.12,135.43007,190.52064,4.103402,3.953903,24862.201986,1357.713617,0.009673,0.189615,792.668069,27086.013125,0.9179
1.85250,60046.21,135.42897,190.52090,4.103369,3.953914,24862.305883,1357.691718,0.009673,0.189616,792.670274,27085.794684,0.9179
1.85260,60046.29,135.42788,190.52117,4.103336,3.953925,24862.409584,1357.669812,0.009673,0.189616,792.672475,27085.576169,0.9179
1.85270,60046.37,135.42679,190.52143,4.103303,3.953936,24862.513089,1357.647899,0.009673,0.189616,792.674672,27085.357581,0.9179
1.85280,60046.46,135.42569,190.52170,4.103270,3.953947,24862.616398,1357.625978,0.009673,0.189616,792.676864,27085.138920,0.9179
1.85290,60046.54,135.42460,190.52196,4.103237,3.953958,24862.719511,1357.604050,0.009673,0.189617,792.679053,27084.920185,0.9180
1.85300,60046.62,135.42351,190.52222,4.103204,3.953969,24862.822429,1357.582115,0.009673,0.189617,792.681237,27084.701378,0.9180
1.85310,60046.71,135.42241,190.52248,4.103171,3.953980,24862.925150,1357.560173,0.009673,0.189617,792.683417,27084.482498,0.9180
1.85320,60046.79,135.42132,190.52275,4.103137,3.953990,24863.027675,1357.538224,0.009673,0.189618,792.685593,27084.263545,0.9180
1.85330,60046.87,135.42022,190.52301,4.103104,3.954001,24863.130004,1357.516268,0.009673,0.189618,792.687764,27084.044521,0.9180
1.85340,60046.95,135.41913,190.52327,4.103071,3.954012,24863.232138,1357.494305,0.009673,0.189618,792.689932,27083.825424,0.9180
1.85350,60047.03,135.41803,190.52353,4.103038,3.954023,24863.334076,1357.472335,0.009673,0.189618,792.692095,27083.606255,0.9180
1.85360,60047.12,135.41694,190.52379,4.103005,3.954034,24863.435818,1357.450357,0.009673,0.189619,792.694255,27083.387016,0.9180
1.85370,60047.20,135.41584,190.52405,4.102971,3.954044,24863.537364,1357.428373,0.009673,0.189619,792.696410,27083.167704,0.9180
1.85380,60047.28,135.41474,190.52431,4.102938,3.954055,24863.638715,1357.406382,0.009673,0.189619,792.698561,27082.948322,0.9181
1.85390,60047.36,135.41364,190.52457,4.102905,3.954066,24863.739871,1357.384384,0.009673,0.189619,792.700707,27082.728868,0.9181
1.85400,60047.44,135.41255,190.52483,4.102872,3.954077,24863.840830,1357.362379,0.009673,0.189620,792.702850,27082.509344,0.9181
1.85410,60047.52,135.41145,190.52508,4.102838,3.954087,24863.941595,1357.340367,0.009673,0.189620,792.704988,27082.289749,0.9181
1.85420,60047.60,135.41035,190.52534,4.102805,3.954098,24864.042164,1357.318348,0.009673,0.189620,792.707123,27082.070085,0.9181
1.85430,60047.68,135.40925,190.52560,4.102772,3.954109,24864.142537,1357.296323,0.009673,0.189620,792.709253,27081.850349,0.9181
1.85440,60047.77,135.40815,190.52585,4.102739,3.954119,24864.242715,1357.274290,0.009673,0.189621,792.711379,27081.630545,0.9181
1.85450,60047.85,135.40705,190.52611,4.102705,3.954130,24864.342698,1357.252251,0.009673,0.189621,792.713501,27081.410670,0.9181
1.85460,60047.93,135.40595,190.52636,4.102672,3.954141,24864.442485,1357.230205,0.009673,0.189621,792.715618,27081.190726,0.9181
1.85470,60048.01,135.40485,190.52662,4.102639,3.954151,24864.542078,1357.208152,0.009673,0.189621,792.717732,27080.970712,0.9182
1.85480,60048.09,135.40375,190.52687,4.102605,3.954162,24864.641475,1357.186093,0.009673,0.189622,792.719841,27080.750630,0.9182
1.85490,60048.17,135.40265,190.52712,4.102572,3.954172,24864.740677,1357.164027,0.009673,0.189622,792.721947,27080.530479,0.9182
1.85500,60048.25,135.40155,190.52738,4.102539,3.954183,24864.839684,1357.141954,0.009673,0.189622,792.724048,27080.310259,0.9182
1.85510,60048.32,135.40045,190.52763,4.102505,3.954193,24864.938496,1357.119874,0.009673,0.189622,792.726145,27080.089971,0.9182
1.85520,60048.40,135.39935,190.52788,4.102472,3.954204,24865.037113,1357.097788,0.009673,0.189623,792.728238,27079.869614,0.9182
1.85530,60048.48,135.39825,190.52813,4.102438,3.954214,24865.135534,1357.075695,0.009673,0.189623,792.730326,27079.649190,0.9182
1.85540,60048.56,135.39714,190.52839,4.102405,3.954224,24865.233762,1357.053596,0.009673,0.189623,792.732411,27079.428697,0.9182
1.85550,60048.64,135.39604,190.52864,4.102372,3.954235,24865.331794,1357.031489,0.009673,0.189623,792.734491,27079.208138,0.9182
1.85560,60048.72,135.39494,190.52889,4.102338,3.954245,24865.429631,1357.009377,0.009673,0.189624,792.736567,27078.987510,0.9183
1.85570,60048.80,135.39383,190.52914,4.102305,3.954256,24865.527274,1356.987258,0.009673,0.189624,792.738640,27078.766816,0.9183
1.85580,60048.88,135.39273,190.52938,4.102271,3.954266,24865.624722,1356.965132,0.009674,0.189624,792.740708,27078.546055,0.9183
1.85590,60048.95,135.39163,190.52963,4.102238,3.954276,24865.721975,1356.943000,0.009674,0.189624,792.742771,27078.325227,0.9183
1.85600,60049.03,135.39052,190.52988,4.102204,3.954287,24865.819034,1356.920861,0.009674,0.189625,792.744831,27078.104332,0.9183
1.85610,60049.11,135.38942,190.53013,4.102171,3.954297,24865.915898,1356.898716,0.009674,0.189625,792.746887,27077.883371,0.9183
1.85620,60049.19,135.38831,190.53038,4.102137,3.954307,24866.012567,1356.876564,0.009674,0.189625,792.748938,27077.662344,0.9183
1.85630,60049.27,135.38721,190.53062,4.102104,3.954317,24866.109042,1356.854406,0.009674,0.189625,792.750986,27077.441251,0.9183
1.85640,60049.34,135.38610,190.53087,4.102070,3.954328,24866.205323,1356.832241,0.009674,0.189626,792.753029,27077.220093,0.9183
1.85650,60049.42,135.38499,190.53111,4.102037,3.954338,24866.301409,1356.810070,0.009674,0.189626,792.755068,27076.998869,0.9184
1.85660,60049.50,135.38389,190.53136,4.102003,3.954348,24866.397301,1356.787893,0.009674,0.189626,792.757103,27076.777579,0.9184
1.85670,60049.57,135.38278,190.53160,4.101970,3.954358,24866.492999,1356.765710,0.009674,0.189626,792.759134,27076.556225,0.9184
1.85680,60049.65,135.38167,190.53185,4.101936,3.954368,24866.588502,1356.743520,0.009674,0.189627,792.761160,27076.334805,0.9184
1.85690,60049.73,135.38057,190.53209,4.101903,3.954378,24866.683811,1356.721324,0.009674,0.189627,792.763183,27076.113321,0.9184
1.85700,60049.80,135.37946,190.53233,4.101869,3.954388,24866.778926,1356.699121,0.009674,0.189627,792.765201,27075.891773,0.9184
1.85710,60049.88,135.37835,190.53258,4.101836,3.954398,24866.873847,1356.676912,0.009674,0.189627,792.767216,27075.670160,0.9184
1.85720,60049.96,135.37724,190.53282,4.101802,3.954408,24866.968574,1356.654697,0.009674,0.189628,792.769226,27075.448484,0.9184
1.85730,60050.03,135.37613,190.53306,4.101768,3.954419,24867.063107,1356.632476,0.009674,0.189628,792.771232,27075.226743,0.9184
1.85740,60050.11,135.37502,190.53330,4.101735,3.954429,24867.157446,1356.610249,0.009674,0.189628,792.773234,27075.004939,0.9185
1.85750,60050.18,135.37392,190.53354,4.101701,3.954439,24867.251591,1356.588015,0.009674,0.189628,792.775232,27074.783071,0.9185
1.85760,60050.26,135.37281,190.53378,4.101668,3.954448,24867.345542,1356.565776,0.009674,0.189628,792.777226,27074.561141,0.9185
1.85770,60050.33,135.37170,190.53402,4.101634,3.954458,24867.439299,1356.543530,0.009674,0.189629,792.779215,27074.339147,0.9185
1.85780,60050.41,135.37059,190.53426,4.101600,3.954468,24867.532863,1356.521278,0.009674,0.189629,792.781201,27074.117090,0.9185
1.85790,60050.49,135.36947,190.53450,4.101567,3.954478,24867.626233,1356.499020,0.009674,0.189629,792.783182,27073.894971,0.9185
1.85800,60050.56,135.36836,190.53474,4.101533,3.954488,24867.719409,1356.476756,0.009674,0.189629,792.785159,27073.672790,0.9185
1.85810,60050.63,135.36725,190.53498,4.101499,3.954498,24867.812391,1356.454486,0.009674,0.189630,792.787132,27073.450546,0.9185
1.85820,60050.71,135.36614,190.53521,4.101466,3.954508,24867.905180,1356.432210,0.009674,0.189630,792.789101,27073.228240,0.9185
1.85830,60050.78,135.36503,190.53545,4.101432,3.954518,24867.997776,1356.409927,0.009674,0.189630,792.791066,27073.005873,0.9186
1.85840,60050.86,135.36392,190.53569,4.101398,3.954527,24868.090178,1356.387639,0.009674,0.189630,792.793027,27072.783444,0.9186
1.85850,60050.93,135.36280,190.53592,4.101365,3.954537,24868.182387,1356.365345,0.009674,0.189631,792.794984,27072.560954,0.9186
1.85860,60051.01,135.36169,190.53616,4.101331,3.954547,24868.274402,1356.343045,0.009674,0.189631,792.796937,27072.338403,0.9186
1.85870,60051.08,135.36058,190.53639,4.101297,3.954557,24868.366224,1356.320739,0.009674,0.189631,792.798885,27072.115790,0.9186
1.85880,60051.15,135.35947,190.53663,4.101263,3.954566,24868.457853,1356.298427,0.009674,0.189631,792.800829,27071.893118,0.9186
1.85890,60051.23,135.35835,190.53686,4.101230,3.954576,24868.549288,1356.276110,0.009674,0.189632,792.802770,27071.670384,0.9186
1.85900,60051.30,135.35724,190.53709,4.101196,3.954586,24868.640531,1356.253786,0.009674,0.189632,792.804706,27071.447590,0.9186
1.85910,60051.37,135.35612,190.53732,4.101162,3.954596,24868.731580,1356.231456,0.009674,0.189632,792.806638,27071.224736,0.9186
1.85920,60051.45,135.35501,190.53756,4.101128,3.954605,24868.822436,1356.209121,0.009674,0.189632,792.808566,27071.001823,0.9187
1.85930,60051.52,135.35389,190.53779,4.101095,3.954615,24868.913099,1356.186780,0.009674,0.189632,792.810490,27070.778849,0.9187
1.85940,60051.59,135.35278,190.53802,4.101061,3.954624,24869.003569,1356.164433,0.009674,0.189633,792.812410,27070.555816,0.9187
1.85950,60051.66,135.35166,190.53825,4.101027,3.954634,24869.093847,1356.142081,0.009674,0.189633,792.814325,27070.332724,0.9187
1.85960,60051.74,135.35055,190.53848,4.100993,3.954644,24869.183931,1356.119722,0.009674,0.189633,792.816237,27070.109573,0.9187
1.85970,60051.81,135.34943,190.53871,4.100959,3.954653,24869.273823,1356.097358,0.009674,0.189633,792.818145,27069.886363,0.9187
1.85980,60051.88,135.34832,190.53894,4.100926,3.954663,24869.363522,1356.074989,0.009674,0.189634,792.820048,27069.663094,0.9187
1.85990,60051.95,135.34720,190.53917,4.100892,3.954672,24869.453028,1356.052613,0.009675,0.189634,792.821947,27069.439767,0.9187
1.86000,60052.03,135.34608,190.53940,4.100858,3.954682,24869.542341,1356.030232,0.009675,0.189634,792.823842,27069.216381,0.9187
1.86010,60052.10,135.34496,190.53962,4.100824,3.954691,24869.631462,1356.007846,0.009675,0.189634,792.825734,27068.992938,0.9187
1.86020,60052.17,135.34385,190.53985,4.100790,3.954700,24869.720391,1355.985453,0.009675,0.189634,792.827621,27068.769437,0.9188
1.86030,60052.24,135.34273,190.54008,4.100756,3.954710,24869.809126,1355.963055,0.009675,0.189635,792.829504,27068.545878,0.9188
1.86040,60052.31,135.34161,190.54031,4.100722,3.954719,24869.897670,1355.940652,0.009675,0.189635,792.831382,27068.322261,0.9188
1.86050,60052.38,135.34049,190.54053,4.100689,3.954729,24869.986021,1355.918243,0.009675,0.189635,792.833257,27068.098588,0.9188
1.86060,60052.45,135.33937,190.54076,4.100655,3.954738,24870.074180,1355.895828,0.009675,0.189635,792.835128,27067.874857,0.9188
1.86070,60052.52,135.33826,190.54098,4.100621,3.954747,24870.162146,1355.873408,0.009675,0.189636,792.836995,27067.651070,0.9188
1.86080,60052.59,135.33714,190.54121,4.100587,3.954757,24870.249920,1355.850983,0.009675,0.189636,792.838857,27067.427226,0.9188
1.86090,60052.66,135.33602,190.54143,4.100553,3.954766,24870.337502,1355.828552,0.009675,0.189636,792.840716,27067.203326,0.9188
1.86100,60052.73,135.33490,190.54165,4.100519,3.954775,24870.424892,1355.806116,0.009675,0.189636,792.842570,27066.979369,0.9188
1.86110,60052.80,135.33378,190.54188,4.100485,3.954784,24870.512090,1355.783674,0.009675,0.189636,792.844420,27066.755356,0.9189
1.86120,60052.87,135.33266,190.54210,4.100451,3.954794,24870.599096,1355.761227,0.009675,0.189637,792.846266,27066.531288,0.9189
1.86130,60052.94,135.33154,190.54232,4.100417,3.954803,24870.685909,1355.738774,0.009675,0.189637,792.848109,27066.307164,0.9189
1.86140,60053.01,135.33041,190.54254,4.100383,3.954812,24870.772531,1355.716316,0.009675,0.189637,792.849947,27066.082985,0.9189
1.86150,60053.08,135.32929,190.54276,4.100349,3.954821,24870.858961,1355.693853,0.009675,0.189637,792.851781,27065.858751,0.9189
1.86160,60053.15,135.32817,190.54298,4.100315,3.954830,24870.945199,1355.671384,0.009675,0.189638,792.853611,27065.634461,0.9189
1.86170,60053.22,135.32705,190.54320,4.100281,3.954839,24871.031246,1355.648910,0.009675,0.189638,792.855436,27065.410117,0.9189
1.86180,60053.29,135.32593,190.54342,4.100247,3.954849,24871.117100,1355.626431,0.009675,0.189638,792.857258,27065.185718,0.9189
1.86190,60053.36,135.32481,190.54364,4.100213,3.954858,24871.202763,1355.603946,0.009675,0.189638,792.859076,27064.961265,0.9189
1.86200,60053.43,135.32368,190.54386,4.100179,3.954867,24871.288235,1355.581457,0.009675,0.189638,792.860889,27064.736758,0.9190
1.86210,60053.50,135.32256,190.54408,4.100145,3.954876,24871.373515,1355.558962,0.009675,0.189639,792.862699,27064.512197,0.9190
1.86220,60053.57,135.32144,190.54429,4.100111,3.954885,24871.458603,1355.536462,0.009675,0.189639,792.864505,27064.287582,0.9190
1.86230,60053.63,135.32031,190.54451,4.100077,3.954894,24871.543500,1355.513956,0.009675,0.189639,792.866306,27064.062914,0.9190
1.86240,60053.70,135.31919,190.54473,4.100043,3.954903,24871.628206,1355.491446,0.009675,0.189639,792.868103,27063.838192,0.9190
1.86250,60053.77,135.31807,190.54494,4.100009,3.954912,24871.712720,1355.468930,0.009675,0.189640,792.869897,27063.613417,0.9190
1.86260,60053.84,135.31694,190.54516,4.099975,3.954921,24871.797043,1355.446410,0.009675,0.189640,792.871686,27063.388590,0.9190
1.86270,60053.91,135.31582,190.54537,4.099941,3.954930,24871.881175,1355.423884,0.009675,0.189640,792.873471,27063.163709,0.9190
1.86280,60053.97,135.31469,190.54559,4.099907,3.954939,24871.965116,1355.401353,0.009675,0.189640,792.875252,27062.938776,0.9190
1.86290,60054.04,135.31357,190.54580,4.099873,3.954947,24872.048865,1355.378817,0.009675,0.189640,792.877029,27062.713791,0.9191
1.86300,60054.11,135.31244,190.54602,4.099839,3.954956,24872.132424,1355.356276,0.009675,0.189641,792.878802,27062.488753,0.9191
1.86310,60054.17,135.31132,190.54623,4.099805,3.954965,24872.215791,1355.333730,0.009675,0.189641,792.880571,27062.263664,0.9191
1.86320,60054.24,135.31019,190.54644,4.099770,3.954974,24872.298968,1355.311179,0.009675,0.189641,792.882336,27062.038523,0.9191
1.86330,60054.31,135.30907,190.54665,4.099736,3.954983,24872.381953,1355.288623,0.009675,0.189641,792.884097,27061.813331,0.9191
1.86340,60054.37,135.30794,190.54687,4.099702,3.954992,24872.464748,1355.266062,0.009675,0.189641,792.885854,27061.588087,0.9191
1.86350,60054.44,135.30681,190.54708,4.099668,3.955000,24872.547352,1355.243497,0.009675,0.189642,792.887606,27061.362792,0.9191
1.86360,60054.51,135.30569,190.54729,4.099634,3.955009,24872.629765,1355.220926,0.009675,0.189642,792.889355,27061.137446,0.9191
